2007-04-02,0615,PgjhJY,17
1942-02-26,0399,xUlxuI,16
1942-10-27,1207,wCLygU,3
1908-06-03,0403,OzNxoB,20
2008-06-31,0950,FjGZmL,20
1926-03-13,0263,PzqCQM,23
1958-01-17,0146,lsVwLJ,22
2001-07-13,0289,uVBMSJ,22
1969-01-12,0019,VzYKBA,6
1907-03-03,0038,TTgQAE,21
1983-02-01,1984,oLQhcP,15
1932-06-30,1533,sysFbp,2
1908-10-29,1943,rodOEe,11
1905-06-18,0988,KjZgZn,10
1948-03-28,0342,MxPZou,14
1995-04-27,0350,kCJmDF,19
2002-01-06,1609,vGywyZ,21
1937-03-02,0125,rvHzVe,18
2000-04-20,1569,IodzNl,4
2007-09-12,1001,RiArzK,13
1912-02-07,0845,RGhGel,1
1942-03-24,1731,aSZVUe,21
1906-04-27,1804,kDGSEn,24
1995-10-01,1803,UrFptG,2
1911-08-29,0547,fvWihr,16
1935-06-30,1443,hPptZa,24
1992-02-12,0141,UXPomz,4
1987-11-15,0720,diJbEg,7
1918-08-03,1666,blCnph,19
2009-06-30,0604,NbwDfm,9
1974-07-19,0474,HbqYgx,17
1991-12-20,1533,bcUDxE,3
2019-06-21,1047,GvfkkQ,9
1943-03-21,0775,HWwTBf,12
2006-10-31,1622,OSeYxL,7
2007-11-03,1985,fMyUJc,7
1980-05-30,1519,UCurQL,16
1918-10-23,1019,rReCUN,2
1970-12-25,1674,ABuYjS,11
1960-04-24,0583,vuCnxN,24
1924-01-04,1003,KUwxQZ,6
1972-08-07,1363,PwMALx,14
2008-01-03,1956,ucdYUe,7
1929-03-21,1559,dnIIZs,14
2013-06-16,1152,QuICcV,2
2012-12-16,0030,ZHQfvl,13
2016-02-25,1465,lPYirZ,10
2005-10-08,1209,TStmEd,4
1993-03-24,0778,QsRojc,12
1966-05-24,1438,RHvHaq,21
1989-10-29,1509,OgFaFP,24
1907-03-06,0094,sNzrcJ,24
1969-08-08,1314,kktrFi,9
1918-12-31,0386,ehvHkf,4
2012-10-04,0081,rhelkW,4
1991-04-08,1528,xoqctv,14
1910-11-20,1545,wVrzln,20
1925-07-02,1025,mKYVXt,21
1992-08-03,0101,TiAeLX,10
1963-03-27,1764,lYYTXc,3
1943-11-01,0027,XJFamF,19
1974-11-26,0728,bByTcU,10
2008-08-02,0677,vUbUFn,10
1959-06-05,1393,GoMNJv,20
1974-09-20,0847,IYrOOC,2
1914-06-19,0532,EVrPqd,10
1906-06-10,0995,DaHdie,8
1913-10-05,0159,bYStRe,3
1943-12-17,0456,CQWFmQ,20
2006-07-21,1180,WGwEHp,5
1910-05-07,1749,FmZrtZ,18
1994-03-18,1178,vpApkA,5
1972-01-22,0596,iGpfit,15
1947-03-04,1130,sOiUMa,16
2001-02-24,0185,fsjlJe,17
1945-01-09,1723,qZenGz,4
2001-04-30,0513,CLKbbX,11
1985-12-23,0461,TqJODJ,9
1997-05-08,1549,xOpnQs,16
1925-06-03,0231,PCpjNx,8
1919-10-31,1161,uaCjaT,11
1906-12-06,1601,EwRNui,14
2019-09-16,0693,KsjAVl,13
1939-08-30,1945,nybYzE,10
1970-10-27,1754,HWrSAn,11
1968-03-14,1350,wxYirM,23
2013-05-10,0329,LPYOfe,16
1965-04-28,0602,CoPPcD,11
1932-02-24,1468,vMVHfA,23
1949-02-24,1604,yhxUyd,6
1901-06-27,0674,ScBGzV,14
1946-09-15,1532,vgWIIF,24
1931-10-13,0312,AGyyfX,4
2015-12-08,1126,pldpKM,6
1934-07-01,1311,jcvkpp,1
1958-04-23,0648,JmxyTd,3
1904-10-27,0875,jldMhf,23
1996-08-08,0487,KYZthY,8
1943-11-26,1787,AFImLq,18
2002-05-13,0319,eIwpsJ,21
2017-08-23,1342,zNxWGr,2
1991-01-28,1180,pYDliQ,24
1902-10-28,0735,mqsjfJ,21
1942-08-22,1071,mwUvCV,18
2000-01-16,0065,iMoXpa,13
1950-03-10,1477,HqTLNJ,1
1970-01-03,0730,umUHfO,22
2012-03-01,0335,mSTSzE,16
1987-06-10,1141,VMBqON,19
1918-05-06,0041,pRZmKy,5
1979-04-18,0055,rjbkBi,14
1936-08-03,0172,tICKkr,6
1982-09-31,0830,nezlrU,4
2020-02-19,1151,DXEVgR,23
1949-03-22,0459,gtgkwD,1
1968-03-20,1714,mHGBXC,24
1903-10-15,0991,oUzpBD,14
1947-05-13,1410,Irhbkz,10
1946-03-23,1807,qqOuob,11
1965-03-26,1094,JBOJZt,10
1971-08-06,0935,pUhsJo,15
1998-04-31,0090,FLxwdC,24
1920-12-24,0312,SeueJK,6
2018-05-03,1964,dVlPLc,10
1906-02-02,1886,gUoXfE,16
1905-06-05,0182,NgyfNC,14
1974-11-23,0296,luddmo,6
1972-10-04,0112,bxELFP,3
1953-06-04,1619,pouHyC,19
1940-06-28,1575,XaWOcD,14
1943-10-02,1791,onvJVJ,15
1942-05-03,1937,oJQnQh,20
2020-01-15,0967,EWBUSa,13
1937-11-15,0142,oPdHQG,3
1996-06-15,0547,BCrbCI,6
2004-09-26,0289,ACbEog,7
1991-07-03,1599,oDRzqA,14
1958-10-06,1109,gAlUDj,8
1994-01-28,1472,KkVOUz,24
1951-09-31,0816,mTsYgX,17
1948-09-18,0828,nbBBUb,4
1917-05-14,0632,PLMtHY,4
1950-04-16,1424,vdfNIP,18
1995-02-22,1093,kdIEoJ,14
2009-11-13,1105,UFrkrx,17
1974-12-28,1360,AxWrap,5
1927-08-05,1788,LfjSHj,6
1994-08-06,0530,jonZtI,8
1917-07-03,0224,TKcIyK,5
1982-11-19,1062,asxYGg,21
1962-05-19,0804,fmezbx,12
1918-07-05,0042,Fxnaua,11
1971-12-06,0731,WrVwqb,16
1933-09-27,1480,IEtYII,13
1902-09-12,0550,gCnoJv,11
1910-05-24,1409,YGTDwH,19
1903-10-23,0790,prOCvx,24
1908-06-31,1124,yxgAyr,11
2002-10-12,0188,iFpAXy,16
1955-08-04,1368,GITwuj,10
1946-05-09,1364,zghtrZ,22
2009-12-05,1696,OFRuGI,10
1951-03-29,1492,DvTLwR,21
2008-01-29,0412,MbTaEd,8
1919-11-31,0249,jKIjpr,2
1921-06-26,1188,BFuuOF,21
1985-12-26,1160,DEUVXQ,5
1943-06-15,0807,eyjgab,18
1933-12-09,1649,IGeAVj,14
1981-11-07,1538,oLrIBm,11
1959-01-17,0149,ugupcK,2
1975-03-15,0605,FiryAi,15
1924-07-27,0985,ckboUh,15
1947-05-10,0035,tZkSRx,4
1924-09-18,1509,LrNZhf,12
1987-06-25,0993,sHbwpd,6
1935-04-07,0695,vaZPsJ,12
1907-02-08,0538,VHIAIH,4
1926-07-23,1811,sCDpLS,5
1922-07-24,0208,ePGiIt,19
1952-06-17,1199,CdhZQK,13
1903-04-28,1030,OSFVft,21
2003-04-26,0199,eIBmtm,13
1931-09-18,1552,bOuClP,18
1964-12-31,0058,tuVzHw,10
1920-05-19,1238,eMYyxC,20
1952-06-24,1421,lwoEmH,8
1945-07-15,0488,CyEvwc,18
2020-04-24,0839,bgfQin,4
1970-04-21,1006,Bzpfss,7
1976-05-04,0514,ykiHtn,7
2010-01-16,1975,qOVYNT,9
2015-11-28,1256,srbFtT,9
2011-03-09,1717,LcLRNJ,6
2014-03-21,1824,govnFn,15
1934-07-05,0718,GXwtNa,22
1992-11-16,0214,tEHJpk,2
1980-04-01,0465,hrisEa,20
1972-02-16,1729,RugmXm,12
1950-07-21,0751,MjWKMA,22
1955-02-16,0849,JoNReR,9
2007-05-23,1710,eVLvEz,21
2016-11-08,1028,ywOvWJ,6
1987-11-19,0567,BOSlwV,4
1929-10-05,1154,FLCfIF,4
1905-12-23,0352,McuiBg,3
2013-12-23,1050,pIcUDD,20
1916-12-08,0556,sjbfnF,3
1972-04-03,1571,nYGwVu,7
1934-10-17,0527,BYaIAR,16
1987-04-16,1021,GfJHhQ,8
1970-07-18,1773,OAXSJb,19
1965-02-03,1200,WjgJFj,5
1999-04-14,1409,DdSRzC,21
1964-11-21,1148,GDvLky,21
1921-09-31,0900,IfUaoa,5
2000-05-07,0384,gdfdSK,2
1912-09-05,0274,ZgVvvp,7
2008-04-07,1443,NXknQr,6
2012-11-12,0541,yWfare,23
1996-08-30,1258,txADQv,22
1908-07-14,0222,pCzyKL,14
1963-10-09,1582,pVilYJ,16
1938-02-13,1835,XVTzFu,6
1938-08-05,1170,BfDGBL,14
2020-10-31,0227,TWZqyA,24
1993-09-13,0680,VoQznU,3
1939-11-06,1987,gRttdD,8
2002-02-09,1013,gfUKDZ,21
1911-11-23,0223,NszTfO,2
1923-12-21,1605,lKFwNj,4
1934-05-12,0681,ugBYMv,9
1920-02-24,0314,cjJtjH,13
1901-10-06,0293,ZqaGSu,8
2015-12-29,0721,YcvOGa,22
1933-12-12,0755,LehGSs,10
1941-04-25,0420,lONlVT,3
1967-10-12,0005,rWEIJA,24
1996-06-19,0042,AYRLje,12
1989-09-12,1089,nHzUtG,1
1909-05-16,0567,vkillR,11
1977-05-10,1476,TeYaWn,7
1992-07-28,0303,GfXeHO,2
2007-07-15,1696,Fpsjed,22
1935-04-13,1233,xAzaba,10
1933-07-25,0055,FwPUvF,4
1965-01-18,1375,khuBzV,8
2005-07-16,0564,Vpizwt,18
1920-05-02,0728,SOgvph,3
2009-01-18,1972,CEQUti,1
1995-01-07,0185,tHRjpK,5
1931-09-24,0748,tUwsvV,9
1968-02-21,0576,jvPgSC,19
1962-08-28,0453,aYHBzS,2
1972-03-26,0932,VdWHza,12
1930-03-05,1390,nZKfTe,19
1965-11-24,0078,wtwbuq,7
2015-10-07,1715,ZZrSqf,11
1967-07-31,0185,JzlvlP,24
2007-08-29,0974,khDbTo,6
1903-05-20,0783,tvUfPO,6
1984-12-21,1393,OnMGLK,2
2006-04-18,1968,dqyNOo,12
1934-01-18,1820,GABoYS,3
1989-02-05,0079,XkhFIo,7
1972-01-26,0873,EzaHoV,4
1963-02-23,1466,PBDTop,14
1973-12-07,0408,OTKUxq,24
1954-06-05,1144,fbmLxR,1
1952-06-12,0904,DiwxPv,16
1941-03-03,0778,iuxiBX,12
1988-12-05,0295,pokxvC,20
1954-10-13,1972,KCAkkC,13
1907-07-27,0755,FPSdFd,16
1941-02-08,0772,OMvHfj,23
1950-03-22,0706,JOATIi,24
1904-02-25,0641,ujwjzd,17
1997-01-02,0645,ysjdRu,18
1988-06-16,1549,kwJfbO,14
1960-11-05,1638,WmsShA,12
1977-04-30,0161,IZiQph,7
1909-01-20,0015,YlEzmZ,7
1945-01-06,0594,cmkQfP,4
2007-02-14,0646,bjHwCu,4
1989-06-19,0693,KyWfug,15
1972-11-08,0784,VLFTUc,20
1960-08-09,1118,cdbcFf,8
1936-02-26,0909,ueRSix,2
1993-05-22,0302,IyMXZN,17
1934-05-22,1782,wZpUTF,1
1972-10-06,0880,qMERsp,12
1968-06-28,0366,WjhOOm,2
1974-08-05,1741,duMLvj,1
2020-03-02,0666,sWusVz,20
2007-06-17,1856,copiHU,7
2003-06-01,1579,JHEOEs,18
1988-02-01,1464,fJcBEv,22
1984-06-07,1455,NDzLIP,15
1901-05-14,1422,HChMzF,6
1912-03-01,0626,IfXCVg,6
1983-05-14,0844,AOKfyS,12
2004-04-31,1401,cyAwEK,5
1966-11-31,0501,LBiFOZ,15
1901-10-10,1802,RYMREC,23
1925-10-15,0200,fgZigK,12
1920-10-02,0474,ozguLq,19
2006-06-02,1559,DLeCwr,4
1915-05-26,0041,srAfvJ,5
1945-02-19,1977,KkfeXE,7
1921-11-08,1621,eGbUOZ,22
1968-10-05,0172,hyfXgT,20
1929-10-16,1543,OdzhTU,23
1906-05-29,1957,uKJxcN,5
1961-02-23,0284,gylSQa,21
1918-07-31,0833,kLmxpA,15
1910-09-12,0026,ytgLnf,18
1971-11-23,1708,rigVee,3
1909-08-05,0992,dTmuGo,17
1926-08-01,1651,dXwbrj,17
1964-07-21,0219,pupRXF,9
1940-03-22,1613,AOiupT,5
1934-04-22,1875,ifpIVz,10
1946-07-19,0386,VuwXxC,10
1998-01-31,1346,fuJnTe,6
1908-09-04,0608,YPmuRd,8
2007-01-12,0555,QOlHdo,21
1975-11-10,1998,JceVpd,5
1988-08-12,1419,yLXgRb,13
2014-10-31,1615,HWNZKQ,8
1907-02-14,0363,fBMOdJ,18
1945-05-13,0682,jMJQkU,13
1997-02-23,0705,UxQLEb,1
1944-01-13,1603,bAyVMg,15
1943-12-25,1519,EZxwmq,5
1937-10-03,1995,PkHpmx,24
1935-06-07,1377,tVSHJA,17
1917-09-10,1857,VaFXtz,9
1962-01-11,1608,TTmtGa,12
1931-12-22,0977,WKtauP,13
1909-01-19,1758,nyUdqm,7
1946-04-22,1821,QuKBTf,15
1962-04-26,0522,iJAyKw,12
1962-11-01,0058,xDTObN,15
1949-11-27,0196,UfQgIF,13
1982-04-11,1388,CKcWsg,18
2014-01-21,0549,GgJgiT,6
1991-06-06,1035,siJBnU,1
1963-04-16,1996,oNSVRv,4
1913-03-05,1774,NPFEoK,18
1981-03-10,0064,MuRgND,22
1967-08-23,0719,fEUoxo,15
1942-06-15,1487,qhjSYD,10
1936-09-25,0218,ZZNGTu,12
2008-10-31,1580,rPcLnr,7
1995-05-14,1096,cJTfRb,7
1985-06-13,0051,xYCzhP,13
1928-07-24,0466,dCEcVM,7
1979-02-20,0372,odqYdl,12
1941-11-11,0193,xBfdiL,4
2001-02-01,0593,ziJEEh,1
1973-08-02,0311,PYuQQZ,4
2010-08-17,0852,NUnxEI,19
1911-04-10,0803,RAmQUa,21
1988-12-29,0496,AAuaus,11
2019-03-03,1513,oxpdpW,6
2017-12-27,0633,FSOZAN,10
1977-10-22,1141,CLETIQ,4
1937-10-31,0188,OldaDw,2
2019-03-10,1699,NvCCoH,8
1975-09-31,1351,ekhSwf,18
1928-12-06,0527,oXCAEF,21
1920-03-23,0485,vPfeHc,4
1907-07-18,1029,gQLDAx,17
2004-08-25,0366,nZQEiP,21
1904-04-04,1006,SVwXkS,6
1989-11-06,1079,lrpvWN,23
1920-07-25,0152,EdKqwh,19
1962-07-19,0253,mQWVek,18
1938-08-08,0364,lkRsEL,4
1960-04-03,1958,heWpWM,4
1979-04-24,1334,lSNreR,7
1916-05-30,1090,HmSnUP,4
1931-04-04,0994,fOeJEO,1
1964-10-14,0570,AGRBBc,19
1935-07-24,1030,JkHHki,18
2007-08-12,0109,tsQwtV,14
1903-02-19,1709,QyeLdE,9
2011-02-12,0632,shoHqh,8
1961-09-03,1693,VHnjWi,24
1931-02-21,1948,eYmGfY,17
1955-12-07,0800,dXqovY,12
1945-07-19,0810,AEAxAc,2
1930-04-19,0281,GRntsB,15
2010-02-21,1558,SKLjaW,10
1914-04-06,1434,IRvMuq,22
1969-09-21,0973,kKloAz,24
1946-09-07,1719,mcqbXM,2
1953-02-19,0221,wGgsfB,20
1917-03-28,0016,ivLSzR,14
1975-02-13,1936,JokSEq,6
1915-10-06,1966,kMGaJd,6
1972-06-17,0571,xRseBf,5
1981-11-22,0688,ikdyzx,23
1936-03-24,0292,qGyDru,6
1934-05-09,0163,GOzQJQ,6
1909-10-23,1513,zuqiZb,22
1909-12-30,1678,rrZgRM,15
2017-04-10,1499,DuelCw,22
1902-05-30,0977,qOSCrX,6
1929-01-17,0261,ftQFNT,18
1920-06-19,1050,ACQTCE,9
1904-10-31,1522,SrrIng,4
1969-06-04,1236,WGsxKF,21
1968-09-12,1852,qrzmlm,7
1937-01-19,1707,MsvaNV,22
2003-05-26,0515,OKixhC,1
1970-12-22,0034,yivsoj,15
1976-03-26,1434,zCRtcc,1
1948-02-20,1054,oGsekC,24
1906-09-04,0624,ZzHDto,2
2011-03-28,1405,KAbjbM,11
1930-10-25,0824,XxEgbt,20
1925-12-19,0618,Ppfwsn,10
2009-02-02,1968,VplByD,17
1920-12-28,0367,BSFwFH,22
1982-10-10,1915,QymzQj,4
2009-05-03,1736,qtJZOS,16
2006-04-19,0522,MwnlgX,3
1908-05-10,0374,zBsbfR,8
1996-01-10,0548,AEMxHj,6
1966-08-08,1003,OKtXbj,12
1935-04-11,1954,QlJECV,23
1985-12-22,1407,jATWlb,12
1996-11-18,0065,YyCyHa,22
1980-02-08,1147,JZYiCb,6
1978-06-12,1336,BCQQNT,15
2002-12-06,1298,hqTjeA,13
1990-05-11,0473,XqIEnr,11
1929-01-08,1222,aXfnUK,1
1958-05-14,1743,BtyUBX,16
1904-11-25,1281,JveukM,17
1921-02-22,1355,mrKqbi,19
1903-12-16,0751,XSEwqM,3
2000-10-14,0542,kZsuqs,14
2010-12-17,1519,KYWbKL,7
1955-09-19,1296,kLTeAM,18
1957-07-05,1872,oMcVLa,16
1992-05-09,0171,FFjluo,17
1927-07-28,0145,LBBwVp,9
1909-01-30,0350,Hnhrpn,16
1977-04-11,0495,LiOVWK,20
1959-03-13,0411,kZJLoe,12
1922-02-06,1000,Rggvea,1
2012-05-14,1642,XGQxHe,4
1934-05-15,0733,CZVJhQ,12
1925-03-09,1579,mbYwHA,14
1992-05-22,1459,jKVXDX,19
1903-12-25,0941,ieNNnr,18
1933-09-18,1090,uhJIUa,12
1963-11-27,0387,kApbCp,23
1983-08-24,0837,fwmvsa,8
1953-10-23,0440,jGRBiQ,5
1909-10-06,1300,fpKPpa,11
1958-12-11,1492,WHYxUj,20
1957-07-26,0413,DqOAXg,10
2006-06-30,0531,uTYTuf,4
1982-12-16,0152,PAhPgx,17
1952-09-04,0715,TUGTse,15
1911-12-17,0492,nVcQDK,19
1999-07-08,1356,iBeUDq,2
2004-11-20,0242,MjApTB,7
1942-06-13,0904,XwWMMp,18
1945-04-15,1087,yPyqfg,6
1975-11-09,0743,shJyTG,20
1936-05-27,1485,WpZEzL,17
1906-12-02,1390,lKkiFY,6
1902-03-21,0105,CHNeLt,17
1935-05-07,1499,GPhwds,16
1907-11-19,1310,shGvii,18
1963-05-10,1944,QfqWhy,20
1921-05-22,1549,rBjrXK,17
1969-06-13,0845,uHFbkD,5
2010-08-06,1808,bTxyqo,16
2018-12-21,0663,MSkaFq,23
1958-12-12,1822,VCqjMO,22
1915-01-17,0471,FkBcnr,10
1954-01-23,1729,Pxyexm,22
1967-01-30,1654,AXbRHr,4
2003-12-17,0962,iGzmqp,9
1939-08-20,1900,cRfcTe,1
1968-02-05,0247,EwYMQQ,5
1993-08-22,1309,cgKECP,13
1993-02-09,0301,uxpRfD,24
1956-11-23,0645,jHchjc,11
2005-11-28,0466,CMQAWl,5
1997-06-15,0066,XrlPDX,12
1910-08-21,0510,eTXuyU,3
2005-06-24,0158,xkKHsG,10
1983-06-08,1893,KwBCMS,7
1931-05-16,1140,iktCpd,19
1901-11-31,0069,dOCdAM,13
2016-01-24,0068,fGVwSz,9
1987-07-27,1881,tpPJjA,16
1913-01-08,0405,vpPPQD,13
1918-07-02,0724,QvnBDq,17
1998-04-09,0041,hgxHkE,18
1901-11-26,1332,XgrRXZ,7
1918-11-26,0907,QMceQa,24
2010-01-14,0007,RRGhLI,14
2011-01-18,1442,XroWPb,2
1933-05-25,1319,QzURzF,7
1977-05-21,0381,UtyRxS,19
1930-11-01,0829,IIsMlW,24
1995-02-25,0805,PbSufA,10
2000-09-04,0694,kiPpTk,1
2002-04-11,1923,lsGZCB,13
1970-02-18,1468,xqGIuH,19
1943-07-07,1436,OhVcwI,14
2018-09-05,0931,XLpHdX,11
1914-03-08,0472,PexCAi,17
1913-04-15,1405,ygrQLU,5
1950-08-31,1137,oMryKs,4
1915-06-26,0583,IIHlJA,13
1905-03-19,1687,iucsLQ,5
1923-12-26,1720,YxiriN,18
2015-04-05,1290,hGbjLv,8
2002-07-24,1642,SUBVZk,12
2007-09-31,0345,dWPcLi,3
1938-03-19,0099,UYvhvY,13
2010-03-31,0975,vOhYbQ,24
1937-06-31,1677,xnZkkp,3
1966-12-14,0949,WtksnW,4
1905-07-03,0876,iwBJIG,19
1956-10-25,1299,jsxweQ,9
1989-01-06,1460,uSuCKJ,16
2001-02-04,0109,jQTPgP,16
1984-01-03,1785,JUbKOK,9
1985-09-08,1833,hIQJJf,16
1902-04-18,1496,SlFgRJ,11
2010-11-22,0834,FMtkOw,16
1952-08-01,1101,zCciZp,9
1903-03-17,0407,RcPERD,11
1942-09-28,1701,HAUiEC,16
1958-09-28,1357,PRfWKb,18
1982-02-11,1319,hIuLAR,1
1936-01-15,1379,WnfHmJ,23
2015-12-19,1875,isDiKl,12
1930-10-15,1266,NPrqaH,19
2019-05-15,0137,fyYvoW,4
1902-04-22,1436,FFtCJC,23
1976-05-19,1028,RYrADC,2
1989-01-16,1707,xQJyBd,2
1989-04-05,1211,bshgIZ,11
1944-06-29,1528,swfHhA,23
1977-08-14,1772,oWLwnM,7
1986-06-01,0254,VmCKTt,9
2000-02-16,0187,uiDpPD,6
1905-12-15,1247,DUXbdi,15
1946-10-06,0878,zvYgRr,22
2007-05-07,1912,vKjFKb,6
1985-09-16,0505,sLfqux,16
1947-09-03,1397,NUVemM,5
1965-11-03,0975,cQnnrX,7
1992-12-23,1051,ZMClTf,7
1938-10-30,0658,povXrQ,20
1972-10-26,1939,zqTECX,16
2015-08-25,0745,gMObQY,5
1907-01-08,1074,tSixqw,2
1964-06-30,1269,CTlqCG,22
1978-08-30,0282,PkuCLF,8
1950-07-10,0016,WdbIXa,3
1912-10-09,1116,UdwrXI,10
1967-05-01,0926,wjDjvG,1
1980-01-13,1162,MPQmYp,19
1937-11-02,0960,RCSIrM,1
1975-03-23,1900,IALlhe,1
1981-05-04,1967,xTqUAl,13
1982-08-10,0534,NQNqhZ,9
1936-01-28,0679,zJQkvx,2
1997-11-26,0759,cyLFro,5
1943-12-26,0784,XUarCv,7
1941-03-14,0299,fgXykL,1
1976-09-10,0091,kwbZSu,8
1986-10-18,1207,RoYDEk,14
1959-07-20,1970,NGxCpU,9
1927-03-04,1136,KFSgkk,8
1936-01-24,0615,pzXIrb,10
1920-07-08,1567,LoAIhy,4
1941-02-15,0616,gTDYUC,20
2009-06-12,1566,zAHoUQ,19
1976-12-26,1591,nCqFQw,3
1972-12-19,1872,EaRMDd,10
2019-02-14,1343,zEpFcn,19
1971-01-30,1844,LPWJav,11
1902-08-01,1372,TLgXvk,14
1937-12-13,1381,VLilMw,20
2009-10-31,0784,kkGaOn,22
1926-07-17,1657,SyXhOx,17
1978-07-20,0692,rLWyiO,3
1930-09-11,0070,gzNnAr,4
