04230,99-1745
03631,51-3008
07048,79-0786
15129,52-1928
16265,67-8482
11253,87-9996
00138,97-7628
01749,80-0734
19910,96-8710
02924,68-3729
09749,96-8576
16103,88-0834
06134,52-3280
00353,76-1271
17357,79-2195
11252,67-6694
07406,79-9725
14811,57-3206
11473,63-0045
10976,94-5564
08475,62-1887
19759,95-3291
01160,82-1635
00405,88-6975
09384,86-2010
18963,64-2403
18038,89-2783
12748,73-4946
14519,57-9484
16919,89-1266
04051,87-2760
16238,46-2860
11682,95-9334
10984,98-8859
18869,50-2764
14514,81-4921
11794,70-5565
19193,61-9251
08123,82-5938
09908,84-2375
19639,76-8016
05263,73-9539
19921,83-7149
10325,54-9055
07637,58-6564
10918,71-9243
07689,59-1493
11836,74-0161
16800,77-6557
00319,94-2591
19854,71-8909
08574,83-5068
04844,44-7004
12551,92-9529
01694,77-6943
07750,69-9129
06800,75-7369
03930,48-8732
17050,86-7686
08088,94-2547
17043,81-1927
02715,74-9042
04998,90-2224
09003,66-7991
14588,48-1906
15183,96-5081
04558,84-1734
10058,49-4406
14859,45-2835
10319,45-6173
02032,46-4342
07762,63-0802
00192,72-2098
08843,69-1754
08242,68-5926
13564,62-5442
05768,75-8844
00845,86-3203
08900,97-3484
17509,46-3438
04803,51-9526
07808,67-6656
06407,76-7736
13923,76-1870
12131,92-5725
04092,68-1851
08185,57-9647
09247,95-5779
11472,44-5541
03245,66-2859
12673,94-2084
16334,85-7691
12484,86-5793
13384,78-4553
16607,60-5433
00738,66-7768
17990,58-4284
08506,72-6506
15700,75-7199
05352,94-4140
02699,61-3578
18586,54-5963
17797,46-1106
04244,55-1871
03177,82-3381
05274,79-8214
19305,73-8829
09090,87-0180
00421,78-3685
10650,63-2993
00352,86-0862
03664,44-2912
07573,76-8839
19130,70-4937
18777,52-3144
08007,86-8326
12860,95-6595
10842,62-5041
01598,86-4059
05931,55-0560
11801,70-2522
08341,47-0628
07451,61-8936
07513,70-8559
06529,56-7291
16943,55-4405
15182,74-4968
15416,77-8227
01192,91-4805
15321,49-0799
12523,80-6145
19408,83-3252
09848,70-5114
00364,72-0915
17093,45-4500
17951,92-9939
18910,64-0965
13132,76-5987
19793,98-8293
08369,95-5264
12683,77-8708
14015,97-0624
02853,93-4257
14618,62-0486
05380,51-8901
06794,82-1577
17577,53-4793
16066,94-0007
14173,60-0640
09116,56-8101
16904,75-5484
12346,52-8936
09022,45-8242
05937,43-0811
03234,86-5688
17632,87-2654
00370,80-3854
13131,81-1198
01584,50-7491
10843,62-8613
01023,99-6628
15432,69-3219
19275,74-1417
05463,53-2723
00190,59-4486
11163,68-2204
12808,47-9399
10970,60-5329
05309,88-5742
11170,60-4954
12500,72-1650
14413,98-0646
01539,78-9344
12785,66-0506
01021,55-7607
11496,47-7882
09803,83-1871
16853,56-2374
07224,68-1225
13410,91-3213
16377,75-6616
17107,65-0758
12017,57-7759
01498,77-5688
10318,75-0269
01162,95-5278
00347,70-0858
12836,72-0011
19213,66-4255
12842,96-3140
16303,63-9520
03394,46-3797
16496,77-8787
13109,98-2234
01119,59-4690
01662,65-4084
00928,97-9824
08027,77-4922
13522,46-6935
09226,50-4693
19360,50-5627
13701,54-7517
06449,44-0681
02122,54-0740
03519,91-8774
08903,82-7556
19261,64-1851
16259,43-2442
09834,44-7670
18036,75-7744
19900,75-5257
19029,63-7159
01886,63-7527
01897,88-4624
00807,86-9239
02974,93-0620
09518,95-4606
05235,62-0061
06975,57-9701
05265,81-0837
15627,81-6201
02862,63-8448
12352,49-1574
12095,49-4862
02242,78-8924
06915,59-6112
01787,59-6299
00509,91-2866
10563,95-1787
16468,85-5248
02238,56-4397
05797,82-6295
00269,76-9201
16942,66-5524
00681,94-4152
18646,68-2745
19032,55-2597
11389,86-0527
08534,81-8590
19054,84-8263
03728,87-7515
04567,87-6972
03165,64-8671
09766,79-3089
05134,49-5856
11346,99-9155
07441,91-4222
02993,77-5714
18519,68-1184
18110,89-6480
07331,98-7577
02121,67-1787
10968,66-3024
05300,60-0085
12506,98-7648
18089,94-8546
01302,84-4522
00409,90-1490
04140,67-6752
11031,77-6763
09288,62-7325
09961,47-7809
06121,46-2921
02044,52-1789
06795,45-4084
04233,93-1234
06243,84-6170
10806,74-3901
05408,70-4714
02161,60-0635
19979,76-2869
10925,81-0950
19157,51-8209
08789,90-1402
19843,64-0549
19689,80-2795
08217,75-3974
18007,96-2661
10943,93-2641
06063,96-5849
03362,45-7233
17284,45-2626
17479,63-2151
15530,96-4095
06811,72-9263
18764,93-3721
18806,91-1244
03355,90-6232
16956,94-7344
03551,88-8811
13616,69-1207
13983,98-4775
08355,60-3243
17523,83-0314
19937,71-9389
07220,58-9113
02921,55-7977
14384,78-8606
16070,84-9230
13137,89-0438
01730,51-5004
01224,69-7736
15671,59-3661
15992,46-8374
01137,60-8486
11915,93-1309
13674,66-0369
02467,63-9756
17099,96-2992
01448,88-7645
07215,71-7574
01777,54-5348
11563,45-6509
03859,44-6574
03567,72-8872
09825,88-8124
04226,81-0126
14424,64-3808
07308,71-4116
08181,69-0735
15771,52-0688
05378,62-4080
12411,94-0510
19011,50-3651
10521,99-7717
12476,76-3023
08012,88-3893
11527,55-3504
04694,84-5703
15155,61-1024
11411,49-5366
06033,55-4180
01623,92-0075
02640,96-0565
17133,45-2192
00936,90-4247
03026,51-8488
11717,71-4591
00387,85-3645
12620,64-0316
15207,74-3664
03368,48-5193
17559,96-0279
15809,78-5169
17248,85-7710
18867,79-3837
05468,50-5597
19273,95-2823
11479,66-2442
01214,91-1047
08476,72-7661
16365,81-7099
10991,98-9859
00363,94-0660
04742,49-2196
10805,57-3671
03919,46-8815
12977,63-2676
07092,47-2764
09141,95-8657
11018,80-5214
03902,91-9171
04933,44-6486
15779,44-0503
09137,61-8470
14298,76-7469
02143,84-4032
16420,74-8314
16876,79-1397
12288,56-3949
18482,80-3378
13102,61-6396
01308,45-5052
04347,92-0694
06751,49-4606
03286,83-7209
13212,85-4603
05100,81-0328
15506,96-8881
09810,98-0611
14977,69-7746
09978,67-8765
15769,80-6184
01488,84-8149
01493,49-6238
16949,96-5391
06330,51-4673
13530,58-1280
13167,65-9955
07890,73-5304
05627,64-4381
11652,60-3431
07330,70-7433
06237,95-9032
02923,47-9533
00875,67-0395
18373,59-9336
14531,76-7795
18771,73-5118
03682,63-8575
13776,78-2310
10381,71-4743
13020,95-5252
16947,98-7200
19797,47-2365
01555,64-7229
13112,80-9162
11671,91-9195
08542,91-9736
04169,67-9971
00923,94-8720
03716,91-6440
11157,66-9204
11524,56-7550
00658,50-7463
12245,91-6073
04158,69-9332
17502,52-3841
07084,80-6514
15066,65-6625
16664,89-8551
12049,44-9049
10269,44-2008
14250,99-9250
08870,57-9914
03693,88-2111
13445,66-6643
03850,50-6351
10697,68-6749
19847,79-7131
17034,82-3088
14968,61-8770
11841,96-3616
13919,83-8092
02400,59-9470
03789,78-6506
14630,75-6255
16615,63-7241
10361,70-9150
10967,82-2824
10311,44-0688
06478,89-7932
03740,70-0512
07686,48-3649
17285,51-9805
12920,66-7846
09071,80-6963
05787,51-2985
03171,55-8856
05199,61-3412
11103,74-2018
06097,50-7671
03451,63-5183
09173,48-9854
10429,47-0254
19116,57-3325
12312,89-4222
07612,84-3265
19172,93-7699
08252,83-2105
17302,49-3142
19517,86-9359
18538,53-0293
07260,64-7958
09034,55-5307
03018,78-6197
15540,93-8832
15960,89-1385
00663,46-1138
19966,82-2600
19067,54-4193
13903,96-6173
18877,64-6004
01364,88-1093
03102,50-4877
10202,69-7808
18690,89-9703
05123,46-9600
19621,90-7148
05417,99-7222
00938,79-1588
10207,45-0298
07486,88-2811
04979,44-7651
10478,48-5489
01578,70-9433
00993,85-2622
12947,83-9970
19196,50-3025
10338,70-4464
07089,50-8711
01242,59-7866
06888,70-1134
02211,60-1727
00761,97-2609
11231,94-1607
11160,51-7754
02214,99-0810
09031,55-4294
17323,89-4649
14556,81-0984
14076,80-2757
12310,82-5510
15247,91-2114
07569,45-2001
17624,88-1985
18605,44-6117
03505,84-8269
07670,87-8476
05413,63-7129
10987,51-8491
08946,69-3227
04651,60-3858
12851,64-3131
19347,95-7623
16261,66-6974
16229,59-1388
03019,78-7952
08918,79-3215
02795,97-0496
09253,63-7673
10582,73-2177
07993,57-8972
00652,93-3993
09561,57-2971
06500,63-3388
06804,53-0647
11251,79-8018
05019,89-3816
06565,73-0997
08767,72-0219
00680,81-5186
18401,44-1961
02402,51-8159
14307,96-5105
13684,92-7036
01894,45-4242
02680,81-7069
19518,52-8749
12133,70-8972
06129,98-1584
02246,50-5221
14049,75-5204
13675,93-5382
04396,75-4452
10240,65-6480
17861,62-4675
00359,83-7730
08602,74-3761
05228,82-9348
10465,46-8103
09806,48-3886
18369,54-7416
18143,88-4042
16559,84-5122
03837,63-7844
02055,75-4850
08273,87-5526
12120,95-5849
16827,57-0995
07560,62-7671
12342,60-4944
00257,57-8132
15367,87-6842
04662,59-7322
05808,59-2675
01500,79-9699
08545,88-7388
04901,51-2978
02805,48-9134
14731,69-8890
01709,99-4342
11387,71-5992
17054,50-8972
12478,55-1545
06606,77-1785
02116,66-7749
17736,80-3845
10271,68-9855
14390,44-4880
12405,67-9063
06178,56-8997
01667,71-7086
09403,66-3180
04934,70-6492
07739,67-8455
15054,91-4643
10397,83-8758
03425,80-7581
13253,80-6985
02559,58-6882
09292,51-2065
13590,56-6571
17396,87-1490
19676,92-8030
19394,75-6366
13892,72-7522
08330,52-8101
04517,70-8469
11858,92-7067
01371,54-1748
16452,88-1832
12859,81-1170
09581,87-8209
17314,64-5383
00219,61-4374
05877,54-6238
14881,51-0981
03166,87-8443
06435,96-6045
13160,70-7363
09109,78-3400
11526,67-5090
12270,95-6155
18464,78-1932
04923,67-6532
15708,76-1563
08980,99-8201
12611,85-8803
14822,84-5746
01365,88-4333
17376,69-1499
08392,56-4094
13297,99-1924
11455,72-2945
15763,99-8260
18281,60-3334
09331,92-7210
15080,56-7724
09846,55-3856
12441,74-5729
06968,63-3332
00831,51-6530
16208,65-7904
09008,66-2924
02788,64-0033
09328,79-2489
03328,43-2110
02939,73-8978
15603,95-8819
03847,55-4441
01783,90-0197
13007,97-2595
06643,54-1504
06042,48-6196
11863,43-7483
07365,97-4629
09038,98-1605
10910,46-1869
07415,46-4024
03960,84-5085
05860,60-1750
05954,55-4123
04957,44-3479
14448,71-0344
01311,80-0774
13705,73-0168
12207,86-1383
12204,59-2243
18795,48-4907
04864,75-0801
11183,60-7621
08651,69-3309
18813,83-9843
18772,88-9774
06328,54-9395
08247,87-4666
09130,52-9327
04594,77-8991
02636,98-9364
19136,60-8499
00537,94-8987
17231,56-9459
16952,57-3657
12097,68-3055
03116,57-1854
07154,73-1019
03779,51-8109
11279,70-5262
19619,64-7067
09620,45-9627
10917,61-9124
15712,69-5055
02322,97-5304
19514,99-1346
17329,90-7395
15639,80-8920
03287,97-9545
13594,64-4766
16269,63-1565
08333,63-5539
04783,45-2506
06317,61-5732
16342,82-1732
03599,44-7416
02205,78-0979
17032,83-0554
01082,45-6012
09209,97-3655
11859,73-7813
07047,99-0922
02528,89-7955
15817,96-4645
16310,86-7416
04196,82-5188
03680,88-0080
05156,81-1042
11529,66-1620
04728,53-3903
15952,83-7088
15083,70-6273
13263,88-8013
13612,75-9020
01531,97-5197
10938,60-1052
15999,74-5418
08637,85-2046
18563,72-7757
07973,64-8239
04223,82-2406
15704,45-3776
04004,63-0324
18488,72-4477
17262,56-6786
13780,61-3192
06997,52-0724
13158,57-7469
19049,72-2510
07284,95-2245
17647,68-3754
13214,64-9351
15841,85-2327
03375,48-8299
08709,80-6030
03440,75-7605
09241,78-1444
19209,91-5306
11604,82-4344
05938,83-4467
05546,94-2210
17208,79-6843
16906,71-9704
16278,83-7427
03684,86-3088
05688,73-2067
13989,69-9117
13497,44-5421
14356,60-0488
16887,83-0525
06916,47-1869
19110,59-5831
18204,75-5842
13322,62-9148
15520,93-6181
07887,60-3058
15483,90-6004
14646,90-5167
09151,44-7452
11104,53-8248
05159,73-5694
16892,55-0599
14676,75-8126
10562,67-2616
16694,67-5889
05282,57-5293
07946,70-9003
05721,46-2511
19154,65-0056
06514,76-4925
03785,62-1919
05874,94-0268
08964,61-9778
03249,70-7669
09611,98-7576
16772,44-3992
00019,88-4772
14392,57-6600
07372,77-4426
17230,61-9538
00100,75-7069
06535,49-2742
07678,82-7921
03773,53-2216
00044,72-8437
15663,57-6443
10578,46-3745
14774,57-6453
07919,98-0038
03783,46-7427
11148,71-0795
10922,84-7062
15023,56-5762
02960,83-1406
02256,51-9517
07558,81-4941
13786,96-1940
14133,71-5530
04947,89-8296
01388,86-3297
18232,79-1961
15084,82-3370
15890,89-3954
13643,91-8289
15900,85-5983
19144,91-2752
16859,57-8201
07452,90-2881
07559,58-2655
17704,66-9630
11093,53-4136
00838,78-5237
15644,46-5253
09344,49-7959
10815,99-6173
05389,68-6566
04992,46-0094
05396,70-6886
02050,60-5486
07357,65-3904
12466,84-9879
18569,58-1489
16921,43-3008
07275,93-7250
11193,93-0365
16662,71-9421
19404,56-3323
06214,88-2190
18854,92-5817
05064,71-1152
08633,91-8910
12087,48-4873
16506,78-2876
05180,57-0124
04270,91-1472
05450,85-8599
10789,57-7165
17565,44-5836
19324,70-5315
14160,73-1041
05164,87-2260
13659,76-1426
14966,84-7698
10148,43-3454
19751,56-3051
12250,66-9233
18035,67-8430
07262,53-4220
02522,85-3943
17165,64-0548
03262,74-9897
09047,78-2613
12379,46-2562
15499,75-1363
00528,92-5653
12754,43-6907
03524,56-4901
16776,81-7395
17209,54-4356
12810,65-3135
09014,85-7539
03888,93-1934
17317,86-8852
19532,54-0464
03071,57-4887
01532,88-5164
06319,61-5247
00275,98-5042
15781,62-8853
12098,96-1845
19832,60-7104
14075,91-0928
06755,83-9836
09281,85-8875
15642,98-2751
00717,63-5513
16207,96-2708
08924,82-6505
14317,82-0336
05478,63-0086
08641,99-2633
12485,79-7211
16717,76-7971
00011,47-9498
02540,76-9611
14473,52-9202
09310,81-9856
05370,99-6490
14117,63-0667
08280,80-5363
05079,69-0714
18780,88-7615
11032,99-5465
11092,95-7423
16291,54-0173
13724,87-3280
00673,69-4104
11484,93-6448
08457,62-7640
05460,74-8605
11535,52-5949
15246,43-8617
01354,45-2125
15796,60-0046
00840,49-8444
01034,74-6297
08683,60-3944
05584,78-6092
14869,93-9757
14560,86-0424
09321,96-6321
11213,71-3882
16518,95-2995
10289,85-5496
14449,62-3207
15695,71-3291
03818,73-6729
13185,86-5145
03168,50-3480
11000,97-5939
12863,72-0959
07962,94-9686
09148,95-6626
00389,51-6933
11298,83-8776
08505,79-9060
17936,69-7059
11050,75-6074
12314,76-8562
14922,72-7453
06474,47-9251
11805,97-6429
14506,80-9241
11452,68-2446
08208,92-6195
03213,61-4426
09790,48-3851
05418,84-0872
16125,49-1780
18235,90-2402
16673,84-6828
03259,77-8390
16212,73-3965
07456,82-8131
10327,95-4009
09805,98-7422
09433,94-1226
13922,54-4596
07671,93-7609
18294,93-1962
01385,90-2311
08854,74-4437
12487,93-3751
04419,70-2664
09023,80-4888
03103,55-2330
04966,62-9855
08556,44-9735
16422,67-8282
01657,63-4296
01974,72-1120
10007,89-3487
12921,67-3390
17993,58-7590
13907,82-2203
00063,43-6259
07193,71-7051
17321,49-7696
05446,45-2349
12037,93-5073
10035,90-6610
12486,61-9548
05801,66-9317
01182,68-6675
14520,78-5934
11983,79-8807
07356,69-1757
00183,78-8950
16005,47-6931
01115,48-6633
13683,50-1810
13699,50-7929
04219,83-9685
04294,77-7762
06452,95-9724
00408,77-2828
03147,46-7447
01282,59-1964
09191,61-0630
00714,97-1552
16383,95-7821
07607,79-2183
10248,74-3758
17041,66-0227
06239,45-7112
09757,57-1999
14587,59-3801
00865,55-3000
01042,86-2144
03973,96-4598
06041,91-4485
03352,73-1960
17347,72-2385
08700,72-8462
15904,85-1871
08984,99-7355
11311,48-5047
02166,57-9190
19095,93-2932
07072,83-9022
08844,99-7299
12063,68-4982
01508,95-8652
06943,94-6847
05353,62-1230
12412,81-7914
11790,73-7108
06531,80-5828
13103,47-9762
15667,96-5023
18633,76-6192
07407,64-1128
08126,95-7774
17456,57-8664
17249,63-0379
17186,44-9139
15670,58-2333
14194,98-4797
07524,92-1187
02759,81-3062
17903,77-0551
17551,80-5773
18808,77-8688
18962,69-5858
19809,85-7611
07233,81-4305
06954,60-3253
02909,83-3853
05712,49-1885
02255,45-8071
10829,87-7108
18288,64-9489
17465,83-7199
02117,74-0152
00278,54-2669
02882,81-0443
01499,81-8180
16733,52-2049
19738,47-6584
00597,74-2581
10021,82-7096
19540,65-2080
17061,46-7658
05328,84-5942
02185,64-9429
11086,93-1113
14963,54-4061
03289,55-3004
11675,86-6811
06759,99-8101
08456,53-5821
06057,45-3436
00769,67-8302
10497,98-0471
13810,76-0446
18871,67-4034
11447,72-4066
05574,45-0135
17483,75-1726
13491,75-4095
15243,98-9283
00361,52-3206
15335,66-9286
07083,81-5025
19021,89-4655
04310,51-2995
11933,59-6052
17044,66-9210
10501,43-8737
11979,52-1421
16860,46-1614
09400,86-1587
00427,62-9540
03396,67-0924
06684,47-4148
18434,45-4357
19313,89-3001
17253,68-4019
03150,95-0192
12459,53-3662
02605,43-4824
00105,46-9098
00005,72-1404
09395,53-2987
07926,52-1449
01091,57-2672
07999,48-4003
14723,45-2807
14439,59-3987
04003,64-4047
02519,56-0716
04673,55-5982
00861,66-5261
10303,69-7235
06963,91-2548
12727,82-6620
00145,76-5684
18103,82-8515
16159,61-9950
16016,46-2795
03485,77-5375
07675,79-9581
03962,76-5495
04414,47-6616
01605,78-1127
08495,87-5953
12559,55-3851
01677,47-0429
14899,82-8785
01454,98-0436
13562,53-9923
18092,98-6895
15401,75-2820
18209,55-8744
07488,82-7854
08299,80-5836
02174,51-5360
02635,51-4192
10877,44-7452
17023,96-3469
04186,97-6546
13502,65-1988
04017,69-5212
03445,71-2086
11679,47-0209
10388,76-9432
02832,49-9908
11342,88-0837
13959,70-7801
15320,44-4844
09196,99-2268
04909,63-4235
13542,55-6094
11586,98-6429
06444,50-8298
03776,52-6598
08182,87-4633
16150,70-5054
19667,72-5050
11837,80-8837
15988,89-2620
03023,45-1094
07938,90-7447
15995,59-6730
15834,45-0320
02067,89-9151
19917,48-9655
19266,46-2186
13394,83-1369
17679,74-4224
07249,88-5984
07164,93-0056
18700,58-6473
10400,54-1942
19750,91-6052
13147,62-3032
00737,64-1917
14555,93-3954
13433,52-7902
04082,73-2396
00025,83-1156
06495,80-4923
16681,56-2752
17469,60-0328
03966,90-5270
17295,52-6594
10895,49-4614
06108,76-2095
02929,77-2238
05406,79-3648
12892,50-1521
08114,75-8366
17257,76-7017
02807,95-0253
10008,74-4799
15123,73-2261
04170,94-0498
02664,76-2269
03192,93-1128
04205,91-3468
01150,65-3064
18061,45-1927
11285,60-6308
05362,60-5293
19710,94-7831
16699,65-4782
05846,77-9788
15727,53-2397
00560,95-7520
03970,77-2048
15684,64-0518
08430,90-6331
10778,89-9371
17101,44-6675
08610,84-9243
19580,93-1597
02197,61-3641
06004,86-1679
03278,99-4387
13264,73-9280
15189,91-8096
03503,72-2146
13845,75-7434
02824,57-1362
19363,65-6577
06203,57-3739
13140,55-3535
04148,74-3950
05885,80-0542
01039,52-8233
08763,79-5408
12396,95-7760
01072,60-1531
19705,95-6582
07592,73-8177
16873,49-6916
13712,98-4886
04623,92-5367
00557,85-7332
18175,93-2991
00106,45-8437
06366,59-0224
15577,87-1216
11489,92-9392
13400,74-1344
19294,43-5320
16674,73-0301
04307,59-4741
11766,94-1442
15037,93-5756
15437,51-1030
03353,43-9536
16840,72-0945
12077,79-5064
18478,92-4715
04272,84-9676
16739,58-8384
04242,77-0355
09700,56-5575
07139,74-6936
10637,69-1645
04479,98-6533
01872,91-6113
08656,69-5100
04352,90-7838
00913,55-3279
05758,86-3416
14327,87-8786
13269,87-4213
08047,62-8408
04639,83-2941
01452,82-9844
11731,69-7591
12931,48-9271
14623,59-8573
11175,98-2692
10717,62-0722
05203,92-4390
16886,98-3035
01792,78-6067
11751,49-9757
13375,76-7264
02826,66-2727
08549,93-1049
02906,48-3886
10890,77-3687
17240,59-9510
03649,98-2612
04865,78-2616
06414,59-0453
15081,74-3440
00276,65-7118
18597,73-4910
05475,95-3907
08800,95-0898
16314,97-1319
02218,75-9422
00052,60-5977
11133,98-5152
08125,82-8511
02457,53-5033
11817,73-0053
00619,57-8438
17127,99-7912
19444,92-6133
08725,61-3953
07251,77-8802
18388,53-9137
09514,52-3787
01589,66-9128
07397,60-3728
07944,50-8416
09873,58-4501
07333,53-1501
07289,85-8213
13511,72-7125
03293,44-1475
08745,97-4534
17812,65-4757
15829,97-6296
19774,69-4924
08744,93-0610
05179,44-0992
19362,96-4257
10534,84-1309
01630,49-8254
19276,96-0468
02535,43-9689
04327,59-8280
14535,91-5892
12936,72-2526
05016,65-7008
00189,72-6667
05305,54-5727
06313,98-4515
06400,93-2030
17544,93-1428
14936,56-7257
07774,88-4022
14199,98-0480
09318,48-9685
09075,71-1912
14825,62-0007
19811,72-1642
01111,55-7148
19082,68-6999
10473,55-6012
11168,83-1371
06589,85-4724
01391,77-6702
11531,46-2711
16864,95-4714
17349,97-6968
16432,50-0823
19230,68-5668
10350,92-7382
04231,90-5825
16234,95-4016
00800,61-7322
16822,66-6096
15360,98-0698
18205,71-1607
14085,57-2559
07210,43-8840
04735,53-7533
02630,76-0474
16960,48-5644
03296,97-3929
05000,60-4394
03908,77-1401
15838,57-9731
12446,56-9491
19773,54-6440
03418,83-1561
07222,89-8879
01200,54-5579
16370,81-0808
14314,43-2471
00531,60-0252
06702,44-4061
16780,92-8865
18648,44-7984
19415,65-3565
15862,88-3156
01659,43-6254
02692,52-0993
15954,61-9414
06125,61-4006
11618,49-8469
19086,89-8515
04030,85-8634
04949,47-2149
16553,68-2934
02676,52-4790
17162,96-2387
08010,58-2621
07615,80-8718
15898,97-1597
08062,47-5874
05989,50-3296
03944,57-4997
09836,61-3438
17276,91-1197
08860,67-8861
10177,70-9414
19452,59-6648
15724,74-4144
08314,92-6238
09925,84-8672
16517,56-2778
14664,97-1214
03276,96-1256
07512,52-4525
11699,82-2056
02956,78-9436
05928,46-2632
12308,78-0049
10232,90-8865
00062,98-6479
02048,50-4839
00518,45-8727
07610,80-8077
04159,54-6911
04043,53-5379
19722,78-0040
14733,90-4803
14627,87-2248
01041,89-0119
09820,70-1704
03329,46-6602
19188,98-0617
15882,95-8261
19168,53-0859
02643,77-9871
07165,59-9750
05322,99-1451
03197,49-3478
13275,62-4532
01661,84-4904
03828,60-1676
04528,79-3566
02182,97-2950
10621,52-6567
18845,76-9589
11572,72-2162
05945,88-8561
00921,70-1713
05930,74-7859
05944,49-8001
16271,95-7999
10545,88-5835
11330,53-9717
08379,99-9064
17606,73-8772
17450,43-3640
02479,93-1479
02757,90-1409
08740,90-4925
02268,50-2410
12158,49-2825
07418,72-8158
17766,69-9374
16805,44-7722
08629,81-5779
07945,76-3409
00735,45-1133
04315,94-6396
08970,62-8467
10390,74-6428
15461,74-6947
17763,99-3696
16184,46-5105
10113,77-7577
07464,82-9780
14917,98-3265
19876,59-7272
09066,49-0230
07928,69-3977
12998,86-8597
11793,93-3091
01947,53-7245
06871,48-0131
13696,90-6985
15260,78-3314
11370,87-8850
04674,67-2218
10944,63-0153
11691,62-3152
09012,62-1248
03769,62-7008
10331,53-3995
12768,75-4096
17879,79-4447
07811,59-4254
01031,47-5113
12044,81-6452
04916,83-8619
07114,89-3057
05868,66-2281
16484,67-0042
07752,83-1044
10114,49-2529
12305,80-6906
12319,62-1702
03538,62-0613
17848,49-2522
18834,74-4301
08979,50-0355
03014,48-9162
07345,76-7942
10852,70-3371
